EmployeeID,FundID,FundName,NAV,UnitsHeld,Date
E2106,FND251,Fund_298,137.93,65.1,2025-04-22
E2106,FND196,Fund_281,187.39,17.63,2025-04-22
E2106,FND367,Fund_472,92.45,12.41,2025-04-22
E2107,FND211,Fund_396,170.31,40.77,2025-04-22
E2107,FND115,Fund_412,46.97,31.28,2025-04-22
E2108,FND321,Fund_261,89.12,63.07,2025-04-22
E2108,FND382,Fund_127,46.97,81.11,2025-04-22
E2109,FND136,Fund_370,24.82,21.7,2025-04-22
E2109,FND166,Fund_77,71.96,48.68,2025-04-22
E2109,FND143,Fund_3,133.86,73.29,2025-04-22
E2109,FND492,Fund_47,50.8,77.53,2025-04-22
E2110,FND26,Fund_24,181.39,42.13,2025-04-22
E2110,FND127,Fund_480,37.18,7.88,2025-04-22
E2110,FND148,Fund_270,174.48,58.6,2025-04-22
E2110,FND406,Fund_225,176.13,26.36,2025-04-22
E2111,FND298,Fund_200,68.77,20.11,2025-04-22
E2111,FND259,Fund_9,81.5,10.09,2025-04-22
E2112,FND152,Fund_268,186.98,39.0,2025-04-22
E2112,FND442,Fund_478,94.51,32.55,2025-04-22
E2112,FND410,Fund_472,20.09,1.53,2025-04-22
E2112,FND46,Fund_334,135.12,65.93,2025-04-22
E2113,FND29,Fund_410,102.52,82.49,2025-04-22
E2113,FND359,Fund_381,13.83,4.67,2025-04-22
E2113,FND348,Fund_111,15.94,29.84,2025-04-22
E2114,FND301,Fund_103,124.16,26.97,2025-04-22
E2114,FND220,Fund_154,164.13,62.28,2025-04-22
E2114,FND218,Fund_387,125.27,76.27,2025-04-22
E2115,FND166,Fund_393,57.31,61.74,2025-04-22
E2115,FND276,Fund_323,48.96,84.32,2025-04-22
E2115,FND407,Fund_269,172.24,55.7,2025-04-22
E2116,FND214,Fund_410,64.73,14.4,2025-04-22
E2116,FND444,Fund_38,195.78,61.55,2025-04-22
E2116,FND293,Fund_156,39.36,36.23,2025-04-22
E2116,FND433,Fund_122,89.28,31.46,2025-04-22
E2117,FND433,Fund_335,169.44,86.61,2025-04-22
E2117,FND487,Fund_315,137.99,40.4,2025-04-22
E2117,FND54,Fund_86,183.54,59.21,2025-04-22
E2118,FND253,Fund_319,185.71,61.01,2025-04-22
E2118,FND20,Fund_112,114.23,32.56,2025-04-22
E2118,FND450,Fund_21,55.33,85.47,2025-04-22
E2118,FND302,Fund_482,70.83,27.27,2025-04-22
E2119,FND414,Fund_230,199.1,19.3,2025-04-22
E2119,FND145,Fund_95,31.38,52.52,2025-04-22
E2120,FND419,Fund_6,128.11,79.15,2025-04-22
E2120,FND463,Fund_18,172.87,19.53,2025-04-22
E2120,FND416,Fund_431,18.48,76.01,2025-04-22
E2120,FND383,Fund_463,98.78,99.66,2025-04-22
E2121,FND213,Fund_271,63.86,87.41,2025-04-22
E2121,FND90,Fund_164,10.05,15.09,2025-04-22
E2121,FND333,Fund_444,146.42,69.9,2025-04-22
E2122,FND139,Fund_363,30.62,79.15,2025-04-22
E2122,FND417,Fund_386,37.86,55.03,2025-04-22
E2122,FND45,Fund_419,109.27,96.81,2025-04-22
E2122,FND296,Fund_246,122.64,89.23,2025-04-22
E2123,FND130,Fund_125,188.06,55.16,2025-04-22
E2123,FND58,Fund_406,60.05,2.76,2025-04-22
E2123,FND200,Fund_384,48.87,20.19,2025-04-22
E2124,FND352,Fund_488,48.07,46.33,2025-04-22
E2124,FND251,Fund_240,146.67,79.73,2025-04-22
E2125,FND449,Fund_172,183.6,86.26,2025-04-22
E2125,FND390,Fund_94,113.84,63.76,2025-04-22
E2125,FND355,Fund_315,63.95,49.83,2025-04-22
E2125,FND14,Fund_107,48.94,84.52,2025-04-22
E2126,FND411,Fund_81,152.36,2.41,2025-04-22
E2126,FND236,Fund_270,81.05,63.05,2025-04-22
E2127,FND55,Fund_26,179.11,60.55,2025-04-22
E2127,FND175,Fund_16,149.57,74.01,2025-04-22
E2127,FND253,Fund_495,71.3,37.06,2025-04-22
E2128,FND470,Fund_213,69.09,49.01,2025-04-22
E2128,FND492,Fund_402,53.46,85.12,2025-04-22
E2128,FND6,Fund_323,96.06,47.84,2025-04-22
E2129,FND68,Fund_370,72.96,61.34,2025-04-22
E2129,FND146,Fund_417,56.38,43.97,2025-04-22
E2129,FND39,Fund_79,161.67,8.79,2025-04-22
E2130,FND280,Fund_491,10.53,11.07,2025-04-22
E2130,FND259,Fund_438,153.6,71.95,2025-04-22
E2130,FND77,Fund_434,12.04,67.94,2025-04-22
E2130,FND223,Fund_49,197.02,88.38,2025-04-22
E2131,FND242,Fund_160,136.92,84.0,2025-04-22
E2131,FND392,Fund_336,175.75,55.29,2025-04-22
E2131,FND284,Fund_97,22.97,1.16,2025-04-22
E2132,FND174,Fund_10,144.21,64.8,2025-04-22
E2132,FND344,Fund_153,43.5,22.54,2025-04-22
E2132,FND125,Fund_282,138.56,56.21,2025-04-22
E2133,FND121,Fund_29,101.89,53.88,2025-04-22
E2133,FND288,Fund_446,70.28,80.82,2025-04-22
E2133,FND341,Fund_80,42.57,12.69,2025-04-22
E2133,FND404,Fund_83,198.9,57.78,2025-04-22
E2134,FND243,Fund_331,45.8,81.96,2025-04-22
E2134,FND29,Fund_406,119.34,95.36,2025-04-22
E2135,FND427,Fund_244,97.03,63.06,2025-04-22
E2135,FND366,Fund_469,83.48,90.15,2025-04-22
E2135,FND52,Fund_301,150.01,74.01,2025-04-22
E2136,FND206,Fund_284,161.47,47.9,2025-04-22
E2136,FND101,Fund_185,86.07,22.25,2025-04-22
E2137,FND352,Fund_214,94.95,15.01,2025-04-22
E2137,FND383,Fund_402,129.72,69.17,2025-04-22
E2137,FND172,Fund_443,192.55,53.25,2025-04-22
E2138,FND300,Fund_163,76.67,35.25,2025-04-22
E2138,FND57,Fund_99,90.94,69.91,2025-04-22
E2138,FND18,Fund_378,37.54,49.36,2025-04-22
E2139,FND88,Fund_343,23.55,49.59,2025-04-22
E2139,FND4,Fund_183,84.21,60.66,2025-04-22
E2139,FND263,Fund_45,28.25,14.04,2025-04-22
E2139,FND116,Fund_378,168.71,19.83,2025-04-22
E2140,FND258,Fund_401,63.03,39.24,2025-04-22
E2140,FND215,Fund_22,103.45,11.88,2025-04-22
E2140,FND35,Fund_401,59.0,4.31,2025-04-22
E2140,FND398,Fund_5,23.36,96.87,2025-04-22
E2141,FND51,Fund_219,104.27,66.1,2025-04-22
E2141,FND321,Fund_392,93.35,64.98,2025-04-22
E2142,FND284,Fund_192,38.36,48.32,2025-04-22
E2142,FND476,Fund_369,63.33,96.79,2025-04-22
E2142,FND344,Fund_226,148.19,85.29,2025-04-22
E2142,FND460,Fund_243,99.57,32.93,2025-04-22
E2143,FND436,Fund_264,180.39,43.96,2025-04-22
E2143,FND60,Fund_60,148.62,71.72,2025-04-22
E2143,FND304,Fund_387,53.35,75.87,2025-04-22
E2144,FND44,Fund_474,92.9,86.19,2025-04-22
E2144,FND111,Fund_93,184.83,49.23,2025-04-22
E2144,FND154,Fund_448,80.26,99.76,2025-04-22
E2145,FND133,Fund_140,54.02,52.0,2025-04-22
E2145,FND212,Fund_137,66.12,58.45,2025-04-22
E2146,FND482,Fund_265,17.99,67.56,2025-04-22
E2146,FND91,Fund_315,47.72,76.26,2025-04-22
E2146,FND4,Fund_69,187.22,67.06,2025-04-22
E2146,FND24,Fund_152,74.8,83.92,2025-04-22
E2147,FND215,Fund_63,191.18,42.59,2025-04-22
E2147,FND462,Fund_382,51.27,34.72,2025-04-22
E2147,FND350,Fund_484,67.58,11.75,2025-04-22
E2148,FND363,Fund_215,158.5,82.81,2025-04-22
E2148,FND493,Fund_294,15.28,13.01,2025-04-22
E2148,FND13,Fund_150,105.62,44.52,2025-04-22
E2149,FND206,Fund_51,117.9,31.26,2025-04-22
E2149,FND66,Fund_164,118.06,85.62,2025-04-22
E2150,FND184,Fund_443,101.29,27.19,2025-04-22
E2150,FND303,Fund_161,187.56,97.71,2025-04-22
E2150,FND476,Fund_451,53.71,27.76,2025-04-22
E2151,FND380,Fund_251,199.72,46.67,2025-04-22
E2151,FND95,Fund_395,50.19,5.12,2025-04-22
E2152,FND479,Fund_116,91.62,49.77,2025-04-22
E2152,FND484,Fund_309,176.13,89.64,2025-04-22
E2152,FND2,Fund_141,32.79,47.82,2025-04-22
E2152,FND340,Fund_99,52.62,39.75,2025-04-22
E2153,FND119,Fund_121,166.31,95.41,2025-04-22
E2153,FND147,Fund_107,185.74,78.66,2025-04-22
E2153,FND359,Fund_73,162.04,13.95,2025-04-22
E2154,FND460,Fund_69,144.35,62.18,2025-04-22
E2154,FND173,Fund_203,90.89,71.54,2025-04-22
E2154,FND4,Fund_9,112.42,39.21,2025-04-22
E2154,FND14,Fund_183,127.6,47.83,2025-04-22
E2155,FND50,Fund_397,181.63,68.24,2025-04-22
E2155,FND146,Fund_85,84.8,14.03,2025-04-22
E2156,FND67,Fund_291,157.51,36.02,2025-04-22
E2156,FND360,Fund_318,159.88,2.68,2025-04-22
E2157,FND116,Fund_348,37.82,98.87,2025-04-22
E2157,FND142,Fund_470,47.29,64.64,2025-04-22
E2157,FND47,Fund_354,173.98,83.76,2025-04-22
E2157,FND70,Fund_180,32.68,71.54,2025-04-22
E2158,FND147,Fund_355,60.53,37.62,2025-04-22
E2158,FND462,Fund_368,64.56,42.26,2025-04-22
E2158,FND198,Fund_481,102.35,12.39,2025-04-22
E2158,FND362,Fund_191,193.2,28.2,2025-04-22
E2159,FND382,Fund_472,70.9,64.52,2025-04-22
E2159,FND151,Fund_494,138.83,56.91,2025-04-22
E2159,FND477,Fund_33,27.53,51.15,2025-04-22
E2159,FND479,Fund_76,46.2,19.77,2025-04-22
E2160,FND48,Fund_268,131.07,70.27,2025-04-22
E2160,FND422,Fund_278,115.81,49.51,2025-04-22
E2160,FND390,Fund_44,36.05,4.38,2025-04-22
E2161,FND97,Fund_249,169.99,9.93,2025-04-22
E2161,FND203,Fund_70,174.41,35.9,2025-04-22
E2161,FND67,Fund_88,69.57,45.19,2025-04-22
E2161,FND75,Fund_246,154.49,80.58,2025-04-22
E2162,FND24,Fund_430,50.14,91.25,2025-04-22
E2162,FND440,Fund_104,139.57,50.65,2025-04-22
E2162,FND382,Fund_436,154.44,26.49,2025-04-22
E2162,FND202,Fund_175,30.98,89.51,2025-04-22
E2163,FND486,Fund_461,171.62,67.83,2025-04-22
E2163,FND58,Fund_120,23.32,80.19,2025-04-22
E2163,FND126,Fund_33,176.17,1.35,2025-04-22
E2163,FND166,Fund_320,154.18,6.54,2025-04-22
E2164,FND93,Fund_121,54.17,60.44,2025-04-22
E2164,FND75,Fund_63,170.82,58.5,2025-04-22
E2164,FND83,Fund_444,39.02,82.48,2025-04-22
E2165,FND63,Fund_77,174.92,70.56,2025-04-22
E2165,FND384,Fund_341,114.13,30.57,2025-04-22
E2165,FND60,Fund_306,118.57,4.54,2025-04-22
E2165,FND134,Fund_242,90.14,83.51,2025-04-22
E2166,FND88,Fund_397,99.28,94.91,2025-04-22
E2166,FND399,Fund_243,158.47,25.71,2025-04-22
E2166,FND373,Fund_3,145.54,98.34,2025-04-22
E2167,FND378,Fund_275,146.1,58.92,2025-04-22
E2167,FND463,Fund_204,56.07,7.72,2025-04-22
E2167,FND421,Fund_295,25.68,23.3,2025-04-22
E2167,FND191,Fund_263,127.88,79.0,2025-04-22
E2168,FND347,Fund_41,98.16,84.19,2025-04-22
E2168,FND200,Fund_432,18.74,77.8,2025-04-22
E2168,FND455,Fund_122,79.59,8.2,2025-04-22
E2168,FND268,Fund_433,103.7,38.74,2025-04-22
E2169,FND195,Fund_170,105.52,94.7,2025-04-22
E2169,FND484,Fund_84,131.49,44.33,2025-04-22
E2169,FND83,Fund_469,54.38,23.84,2025-04-22
E2169,FND111,Fund_264,31.57,92.16,2025-04-22
E2170,FND76,Fund_477,34.77,7.26,2025-04-22
E2170,FND156,Fund_140,131.66,16.81,2025-04-22
E2170,FND492,Fund_483,192.03,1.2,2025-04-22
E2170,FND196,Fund_68,91.8,27.26,2025-04-22
E2171,FND21,Fund_365,194.51,47.18,2025-04-22
E2171,FND174,Fund_433,19.72,92.27,2025-04-22
E2172,FND396,Fund_290,75.36,39.71,2025-04-22
E2172,FND35,Fund_232,189.36,50.36,2025-04-22
E2173,FND261,Fund_463,141.48,70.38,2025-04-22
E2173,FND391,Fund_104,102.65,90.91,2025-04-22
E2173,FND297,Fund_82,179.98,49.47,2025-04-22
E2173,FND4,Fund_443,177.55,87.4,2025-04-22
E2174,FND376,Fund_174,22.61,32.61,2025-04-22
E2174,FND496,Fund_18,120.58,25.84,2025-04-22
E2174,FND170,Fund_62,89.35,5.8,2025-04-22
E2175,FND347,Fund_9,28.42,54.21,2025-04-22
E2175,FND62,Fund_254,74.84,88.9,2025-04-22
E2175,FND378,Fund_230,37.87,37.26,2025-04-22
E2175,FND442,Fund_262,142.74,92.05,2025-04-22
E2176,FND164,Fund_102,83.73,52.73,2025-04-22
E2176,FND178,Fund_84,109.48,1.75,2025-04-22
E2176,FND444,Fund_168,45.99,58.84,2025-04-22
E2177,FND129,Fund_108,99.19,19.46,2025-04-22
E2177,FND175,Fund_445,184.78,69.66,2025-04-22
E2177,FND135,Fund_228,47.99,17.91,2025-04-22
E2178,FND474,Fund_80,32.48,93.34,2025-04-22
E2178,FND337,Fund_403,72.29,55.24,2025-04-22
E2178,FND404,Fund_214,134.84,84.5,2025-04-22
E2178,FND446,Fund_193,161.62,77.09,2025-04-22
E2179,FND357,Fund_171,180.53,67.7,2025-04-22
E2179,FND308,Fund_247,112.76,16.03,2025-04-22
E2179,FND7,Fund_174,42.94,19.12,2025-04-22
E2180,FND120,Fund_171,148.23,30.69,2025-04-22
E2180,FND18,Fund_391,123.51,71.97,2025-04-22
E2181,FND346,Fund_202,21.74,76.83,2025-04-22
E2181,FND264,Fund_185,93.07,68.67,2025-04-22
E2182,FND260,Fund_423,174.08,4.63,2025-04-22
E2182,FND209,Fund_106,20.27,81.94,2025-04-22
E2182,FND89,Fund_419,73.48,88.78,2025-04-22
E2182,FND278,Fund_500,13.44,57.2,2025-04-22
E2183,FND297,Fund_53,149.34,35.34,2025-04-22
E2183,FND170,Fund_176,142.98,52.56,2025-04-22
E2183,FND86,Fund_148,54.59,83.21,2025-04-22
E2183,FND37,Fund_36,177.02,36.66,2025-04-22
E2184,FND473,Fund_478,61.01,46.83,2025-04-22
E2184,FND3,Fund_73,17.27,9.16,2025-04-22
E2185,FND185,Fund_475,115.39,12.53,2025-04-22
E2185,FND218,Fund_445,91.5,99.07,2025-04-22
E2186,FND248,Fund_14,93.53,72.98,2025-04-22
E2186,FND31,Fund_303,122.4,16.99,2025-04-22
E2186,FND263,Fund_121,64.55,46.36,2025-04-22
E2187,FND446,Fund_441,58.58,17.97,2025-04-22
E2187,FND230,Fund_163,190.23,32.24,2025-04-22
E2188,FND321,Fund_36,92.51,4.3,2025-04-22
E2188,FND373,Fund_2,195.26,55.07,2025-04-22
E2189,FND362,Fund_239,181.16,22.17,2025-04-22
E2189,FND403,Fund_400,90.74,47.28,2025-04-22
E2190,FND88,Fund_165,21.27,66.88,2025-04-22
E2190,FND180,Fund_135,132.99,61.0,2025-04-22
E2190,FND214,Fund_306,179.54,98.9,2025-04-22
E2190,FND427,Fund_180,57.74,64.62,2025-04-22
E2191,FND12,Fund_212,142.54,71.77,2025-04-22
E2191,FND95,Fund_295,27.87,77.25,2025-04-22
E2192,FND222,Fund_265,126.81,59.63,2025-04-22
E2192,FND248,Fund_115,143.91,91.15,2025-04-22
E2193,FND413,Fund_152,34.74,84.25,2025-04-22
E2193,FND301,Fund_338,77.25,26.87,2025-04-22
E2193,FND116,Fund_230,59.63,5.99,2025-04-22
E2193,FND145,Fund_302,64.48,2.74,2025-04-22
E2194,FND484,Fund_351,186.69,59.92,2025-04-22
E2194,FND130,Fund_459,38.53,60.59,2025-04-22
E2195,FND489,Fund_374,42.8,57.62,2025-04-22
E2195,FND1,Fund_154,47.32,78.6,2025-04-22
E2196,FND182,Fund_56,80.07,65.94,2025-04-22
E2196,FND303,Fund_1,98.25,15.07,2025-04-22
E2197,FND499,Fund_396,62.41,25.43,2025-04-22
E2197,FND6,Fund_317,25.4,87.44,2025-04-22
E2197,FND186,Fund_13,193.4,94.4,2025-04-22
E2198,FND478,Fund_497,17.43,6.99,2025-04-22
E2198,FND377,Fund_277,195.01,8.18,2025-04-22
E2199,FND454,Fund_416,132.61,66.05,2025-04-22
E2199,FND419,Fund_395,55.45,53.46,2025-04-22
E2199,FND499,Fund_216,75.74,58.62,2025-04-22
E2200,FND293,Fund_410,67.34,25.78,2025-04-22
E2200,FND400,Fund_341,49.03,41.99,2025-04-22
E2200,FND197,Fund_372,130.62,24.39,2025-04-22
E2200,FND20,Fund_397,10.49,88.82,2025-04-22
E2201,FND275,Fund_130,155.43,81.59,2025-04-22
E2201,FND278,Fund_43,60.38,54.72,2025-04-22
E2201,FND389,Fund_447,82.63,29.76,2025-04-22
E2201,FND383,Fund_55,48.35,95.98,2025-04-22
E2202,FND244,Fund_188,174.02,4.4,2025-04-22
E2202,FND222,Fund_80,79.96,75.94,2025-04-22
E2203,FND99,Fund_275,165.24,40.24,2025-04-22
E2203,FND95,Fund_422,95.95,40.69,2025-04-22
E2204,FND79,Fund_409,138.56,60.71,2025-04-22
E2204,FND143,Fund_103,102.95,43.1,2025-04-22
E2205,FND382,Fund_470,190.03,34.2,2025-04-22
E2205,FND126,Fund_419,96.39,37.0,2025-04-22
E2205,FND477,Fund_256,179.05,70.47,2025-04-22
E2206,FND45,Fund_133,188.18,58.91,2025-04-22
E2206,FND114,Fund_115,59.43,99.65,2025-04-22
E2207,FND384,Fund_176,187.93,20.57,2025-04-22
E2207,FND489,Fund_57,148.28,18.4,2025-04-22
E2207,FND209,Fund_164,63.95,46.96,2025-04-22
E2207,FND126,Fund_94,129.05,41.98,2025-04-22
E2208,FND410,Fund_465,156.08,85.49,2025-04-22
E2208,FND141,Fund_141,94.6,8.3,2025-04-22
E2209,FND369,Fund_7,86.38,87.81,2025-04-22
E2209,FND471,Fund_85,169.65,42.18,2025-04-22
E2210,FND34,Fund_486,100.59,69.61,2025-04-22
E2210,FND127,Fund_12,161.82,45.45,2025-04-22
E2210,FND475,Fund_368,80.32,39.03,2025-04-22
E2210,FND298,Fund_333,40.07,2.47,2025-04-22
E2211,FND124,Fund_185,120.76,88.59,2025-04-22
E2211,FND296,Fund_427,36.51,41.97,2025-04-22
E2211,FND107,Fund_491,103.64,58.43,2025-04-22
E2212,FND354,Fund_437,113.65,13.58,2025-04-22
E2212,FND91,Fund_28,71.34,35.05,2025-04-22
E2213,FND76,Fund_237,88.76,64.35,2025-04-22
E2213,FND341,Fund_92,127.07,89.68,2025-04-22
E2213,FND409,Fund_228,118.09,39.59,2025-04-22
E2213,FND456,Fund_500,64.48,89.47,2025-04-22
E2214,FND232,Fund_395,114.14,57.98,2025-04-22
E2214,FND444,Fund_235,64.05,87.78,2025-04-22
E2215,FND416,Fund_415,29.03,28.61,2025-04-22
E2215,FND364,Fund_226,128.04,65.25,2025-04-22
E2215,FND249,Fund_98,183.46,30.31,2025-04-22
E2215,FND12,Fund_100,33.98,35.23,2025-04-22
E2216,FND33,Fund_356,122.44,24.65,2025-04-22
E2216,FND306,Fund_77,39.45,66.92,2025-04-22
E2217,FND295,Fund_9,181.53,4.07,2025-04-22
E2217,FND91,Fund_69,71.03,32.49,2025-04-22
E2217,FND325,Fund_303,110.84,40.81,2025-04-22
E2218,FND196,Fund_294,134.03,26.09,2025-04-22
E2218,FND453,Fund_230,73.56,97.3,2025-04-22
E2218,FND494,Fund_84,45.31,12.65,2025-04-22
E2219,FND276,Fund_363,32.53,7.88,2025-04-22
E2219,FND184,Fund_453,80.37,14.31,2025-04-22
E2219,FND276,Fund_373,30.32,19.82,2025-04-22
E2220,FND499,Fund_202,103.98,32.16,2025-04-22
E2220,FND384,Fund_199,125.55,69.15,2025-04-22
E2221,FND318,Fund_434,174.62,56.92,2025-04-22
E2221,FND225,Fund_450,149.79,61.73,2025-04-22
E2222,FND346,Fund_41,36.79,80.66,2025-04-22
E2222,FND260,Fund_362,28.38,42.82,2025-04-22
E2223,FND404,Fund_54,110.3,65.71,2025-04-22
E2223,FND197,Fund_405,31.75,71.16,2025-04-22
E2223,FND360,Fund_397,12.68,64.55,2025-04-22
E2223,FND148,Fund_307,87.58,80.44,2025-04-22
E2224,FND196,Fund_205,95.41,87.25,2025-04-22
E2224,FND496,Fund_449,50.76,60.48,2025-04-22
E2225,FND449,Fund_87,142.38,96.53,2025-04-22
E2225,FND221,Fund_63,40.18,9.35,2025-04-22
E2225,FND250,Fund_376,10.09,40.39,2025-04-22
E2226,FND178,Fund_197,154.34,50.87,2025-04-22
E2226,FND41,Fund_135,103.2,7.29,2025-04-22
E2226,FND375,Fund_253,131.73,57.39,2025-04-22
E2226,FND100,Fund_467,32.45,34.12,2025-04-22
E2227,FND277,Fund_239,23.19,52.56,2025-04-22
E2227,FND101,Fund_472,70.22,68.07,2025-04-22
E2228,FND402,Fund_429,132.49,15.91,2025-04-22
E2228,FND42,Fund_300,123.77,84.18,2025-04-22
E2228,FND117,Fund_141,135.47,21.85,2025-04-22
E2229,FND347,Fund_293,75.97,93.27,2025-04-22
E2229,FND463,Fund_126,82.73,66.05,2025-04-22
E2229,FND285,Fund_246,11.31,94.54,2025-04-22
E2230,FND81,Fund_459,181.09,58.01,2025-04-22
E2230,FND467,Fund_263,94.32,23.44,2025-04-22
E2231,FND314,Fund_367,182.95,62.6,2025-04-22
E2231,FND483,Fund_226,63.56,91.65,2025-04-22
E2232,FND463,Fund_77,151.74,68.46,2025-04-22
E2232,FND449,Fund_64,28.53,56.73,2025-04-22
E2232,FND459,Fund_19,10.16,68.25,2025-04-22
E2233,FND416,Fund_392,76.25,25.98,2025-04-22
E2233,FND242,Fund_262,66.41,40.11,2025-04-22
E2233,FND170,Fund_53,100.92,63.21,2025-04-22
E2234,FND387,Fund_281,35.01,66.29,2025-04-22
E2234,FND135,Fund_351,93.4,43.66,2025-04-22
E2234,FND441,Fund_250,99.75,41.79,2025-04-22
E2235,FND152,Fund_294,140.71,87.26,2025-04-22
E2235,FND252,Fund_132,19.17,93.17,2025-04-22
E2235,FND340,Fund_434,94.67,16.31,2025-04-22
E2235,FND444,Fund_231,78.14,47.03,2025-04-22
E2236,FND230,Fund_209,146.64,57.92,2025-04-22
E2236,FND277,Fund_12,175.94,7.8,2025-04-22
E2236,FND195,Fund_111,35.87,90.24,2025-04-22
E2236,FND410,Fund_397,63.67,9.14,2025-04-22
E2237,FND313,Fund_487,37.41,74.43,2025-04-22
E2237,FND429,Fund_356,167.39,6.78,2025-04-22
E2237,FND345,Fund_208,108.62,8.18,2025-04-22
E2238,FND208,Fund_335,134.2,17.8,2025-04-22
E2238,FND353,Fund_48,118.09,72.91,2025-04-22
E2238,FND36,Fund_489,197.66,28.07,2025-04-22
E2239,FND10,Fund_287,37.07,43.22,2025-04-22
E2239,FND365,Fund_96,58.57,72.96,2025-04-22
E2239,FND137,Fund_478,28.93,15.55,2025-04-22
E2239,FND170,Fund_216,65.09,93.01,2025-04-22
E2240,FND192,Fund_459,124.43,67.34,2025-04-22
E2240,FND71,Fund_149,163.31,68.01,2025-04-22
E2241,FND456,Fund_447,165.21,26.16,2025-04-22
E2241,FND413,Fund_197,166.42,41.53,2025-04-22
E2241,FND181,Fund_480,172.26,74.29,2025-04-22
E2242,FND227,Fund_402,149.1,9.3,2025-04-22
E2242,FND98,Fund_226,55.95,58.65,2025-04-22
E2242,FND310,Fund_98,44.06,24.43,2025-04-22
E2243,FND399,Fund_358,152.83,30.62,2025-04-22
E2243,FND369,Fund_256,199.89,13.72,2025-04-22
E2244,FND454,Fund_489,179.18,99.85,2025-04-22
E2244,FND202,Fund_28,172.5,80.44,2025-04-22
E2244,FND424,Fund_312,30.69,20.22,2025-04-22
E2245,FND305,Fund_194,150.22,52.32,2025-04-22
E2245,FND79,Fund_138,30.86,29.7,2025-04-22
E2245,FND283,Fund_230,153.96,16.79,2025-04-22
E2246,FND271,Fund_355,59.1,48.49,2025-04-22
E2246,FND318,Fund_319,56.75,84.19,2025-04-22
E2247,FND210,Fund_2,41.11,34.83,2025-04-22
E2247,FND450,Fund_45,17.59,85.5,2025-04-22
E2247,FND217,Fund_410,112.6,31.1,2025-04-22
E2248,FND243,Fund_431,93.8,73.08,2025-04-22
E2248,FND382,Fund_185,75.1,25.19,2025-04-22
E2249,FND295,Fund_470,88.33,80.65,2025-04-22
E2249,FND140,Fund_10,50.1,21.27,2025-04-22
E2250,FND253,Fund_31,44.57,59.98,2025-04-22
E2250,FND448,Fund_171,35.83,56.86,2025-04-22
E2251,FND339,Fund_72,161.91,95.76,2025-04-22
E2251,FND461,Fund_271,191.34,50.56,2025-04-22
E2251,FND379,Fund_189,102.06,7.93,2025-04-22
E2252,FND478,Fund_92,197.85,85.56,2025-04-22
E2252,FND227,Fund_29,35.02,6.37,2025-04-22
E2252,FND429,Fund_383,54.83,21.96,2025-04-22
E2253,FND330,Fund_459,197.1,63.09,2025-04-22
E2253,FND195,Fund_429,126.8,53.15,2025-04-22
E2253,FND67,Fund_193,83.4,98.92,2025-04-22
E2253,FND186,Fund_29,183.49,42.02,2025-04-22
E2254,FND372,Fund_424,188.98,33.83,2025-04-22
E2254,FND373,Fund_81,195.16,74.09,2025-04-22
E2255,FND211,Fund_106,83.06,75.89,2025-04-22
E2255,FND255,Fund_78,56.16,65.59,2025-04-22
E2255,FND262,Fund_213,66.5,94.92,2025-04-22
E2256,FND90,Fund_53,34.28,16.3,2025-04-22
E2256,FND257,Fund_441,53.87,99.12,2025-04-22
E2256,FND120,Fund_461,68.82,79.68,2025-04-22
E2256,FND193,Fund_402,14.36,49.32,2025-04-22
E2257,FND29,Fund_86,142.22,31.36,2025-04-22
E2257,FND109,Fund_278,56.65,20.94,2025-04-22
E2257,FND187,Fund_457,126.93,77.66,2025-04-22
E2257,FND492,Fund_260,84.24,74.07,2025-04-22
E2258,FND85,Fund_155,77.54,51.43,2025-04-22
E2258,FND492,Fund_225,11.38,72.17,2025-04-22
E2259,FND100,Fund_175,86.44,9.4,2025-04-22
E2259,FND77,Fund_467,40.61,5.49,2025-04-22
E2259,FND30,Fund_142,177.76,20.43,2025-04-22
E2259,FND5,Fund_411,77.22,24.11,2025-04-22
E2260,FND251,Fund_240,95.93,72.25,2025-04-22
E2260,FND57,Fund_436,42.29,63.32,2025-04-22
E2260,FND426,Fund_411,76.67,49.92,2025-04-22
E2260,FND236,Fund_76,197.75,12.18,2025-04-22
E2261,FND187,Fund_39,42.14,67.33,2025-04-22
E2261,FND133,Fund_274,61.96,3.4,2025-04-22
E2261,FND441,Fund_364,158.88,47.87,2025-04-22
E2262,FND106,Fund_313,124.52,36.6,2025-04-22
E2262,FND308,Fund_37,12.39,66.63,2025-04-22
E2262,FND177,Fund_385,166.37,4.89,2025-04-22
E2262,FND187,Fund_37,95.3,77.79,2025-04-22
E2263,FND46,Fund_184,130.36,14.43,2025-04-22
E2263,FND317,Fund_146,55.44,96.24,2025-04-22
E2264,FND27,Fund_46,147.24,59.37,2025-04-22
E2264,FND66,Fund_213,132.42,72.15,2025-04-22
E2265,FND423,Fund_31,18.69,77.07,2025-04-22
E2265,FND456,Fund_203,31.22,30.39,2025-04-22
E2265,FND389,Fund_67,14.67,91.24,2025-04-22
E2266,FND146,Fund_412,75.9,84.77,2025-04-22
E2266,FND18,Fund_332,29.52,27.24,2025-04-22
E2267,FND309,Fund_116,117.36,89.84,2025-04-22
E2267,FND81,Fund_306,104.34,38.61,2025-04-22
E2268,FND361,Fund_12,154.92,30.43,2025-04-22
